loan_amnt;int_rate;installment;emp_length;annual_inc;loan_status;zip_code;dti;delinq_2yrs;fico_range_high;inq_last_6mths;mths_since_last_delinq;open_acc;pub_rec;revol_bal;revol_util;total_acc;last_fico_range_high;last_fico_range_low;collections_12_mths_ex_med;acc_now_delinq;tot_coll_amt;tot_cur_bal;open_acc_6m;open_act_il;open_il_12m;open_il_24m;mths_since_rcnt_il;total_bal_il;il_util;open_rv_12m;open_rv_24m;max_bal_bc;all_util;total_rev_hi_lim;inq_fi;total_cu_tl;inq_last_12m;acc_open_past_24mths;avg_cur_bal;bc_open_to_buy;bc_util;chargeoff_within_12_mths;delinq_amnt;mo_sin_old_il_acct;mo_sin_old_rev_tl_op;mo_sin_rcnt_rev_tl_op;mo_sin_rcnt_tl;mort_acc;mths_since_recent_bc;mths_since_recent_inq;num_accts_ever_120_pd;num_actv_bc_tl;num_actv_rev_tl;num_bc_sats;num_bc_tl;num_il_tl;num_op_rev_tl;num_rev_accts;num_rev_tl_bal_gt_0;num_sats;num_tl_120dpd_2m;num_tl_30dpd;num_tl_90g_dpd_24m;num_tl_op_past_12m;pct_tl_nvr_dlq;percent_bc_gt_75;pub_rec_bankruptcies;tax_liens;tot_hi_cred_lim;total_bal_ex_mort;total_bc_limit;total_il_high_credit_limit
5000.00.00;0,470833333;163.18.00;01.00;50000.0;1;680;16.36;01.00;689.00.00;01.00;23.00;11.00;00.00;11409.0;53.08.00;26.00.00;639.00.00;635.00.00;00.00;00.00;00.00;280683.0;03.00;01.00;00.00;01.00;21.00;12109.0;72.00.00;03.00;05.00;9893.00.00;62.00.00;21200.0;03.00;00.00;03.00;07.00;28068.0;6696.00.00;62.02.00;00.00;00.00;149.00.00;162.00.00;00.00;00.00;04.00;00.00;00.00;02.00;03.00;05.00;03.00;08.00;04.00;09.00;18.00;05.00;11.00;00.00;00.00;01.00;03.00;88.00.00;33.03.00;00.00;00.00;300287.0;23518.0;17700.0;16947.0
8675.00.00;0,610416667;296.45.00;09.00;40166.0;1;320;27.22.00;00.00;679.00.00;00.00;36.00.00;14.00;00.00;31097.0;80.01.00;31.00.00;669.00.00;665.00.00;00.00;00.00;77.00.00;82204.0;00.00;02.00;00.00;00.00;102.00.00;51107.0;122.00.00;01.00;02.00;8509.00.00;102.00.00;38800.0;00.00;02.00;00.00;02.00;6323.00.00;334.00.00;98.02.00;00.00;00.00;235.00.00;186.00.00;12.00;12.00;00.00;12.00;14.00;02.00;05.00;10.00;05.00;09.00;12.00;12.00;19.00;10.00;14.00;00.00;00.00;00.00;01.00;90.00.00;80.00.00;00.00;00.00;80565.0;82204.0;18600.0;41765.0
12000.0;0,561111111;403.64;10.00;178500.0;1;290;19.31;00.00;719.00.00;01.00;26.00.00;23.00;00.00;17784.0;29.00.00;63.00.00;699.00.00;695.00.00;00.00;00.00;00.00;314737.0;02.00;04.00;03.00;06.00;04.00;103675.0;80.00.00;03.00;09.00;2619.00.00;58.00.00;61400.0;05.00;00.00;09.00;15.00;14306.0;29099.0;22.00;00.00;00.00;144.00.00;140.00.00;08.00;04.00;04.00;08.00;00.00;00.00;06.00;09.00;09.00;18.00;26.00.00;17.00;33.00.00;09.00;23.00;00.00;00.00;00.00;06.00;98.04.00;00.00;00.00;00.00;404218.0;121459.0;37300.0;120402.0
20000.0;13.44;678.13.00;02.00;82500.0;1;194;15.49;00.00;699.00.00;00.00;38.00.00;10.00;00.00;7920.00.00;50.08.00;15.00;769.00.00;765.00.00;00.00;00.00;00.00;195835.0;00.00;03.00;01.00;02.00;10.00;16470.0;51.00.00;02.00;03.00;4716.00.00;51.00.00;15600.0;02.00;02.00;00.00;08.00;19584.0;7351.00.00;43.09.00;00.00;00.00;94.00.00;100.00.00;07.00;07.00;05.00;07.00;13.00;00.00;03.00;04.00;04.00;04.00;05.00;05.00;05.00;04.00;10.00;00.00;00.00;00.00;03.00;93.03.00;25.00.00;00.00;00.00;223504.0;24390.0;13100.0;32154.0
24000.0;0,527083333;533.75;10.00;130000.0;1;230;23.12;00.00;679.00.00;00.00;48.00.00;15.00;00.00;28532.0;85.07.00;31.00.00;729.00.00;725.00.00;00.00;00.00;00.00;349918.0;00.00;06.00;00.00;00.00;25.00.00;80603.0;73.00.00;00.00;00.00;10153.0;76.00.00;33300.0;00.00;02.00;03.00;00.00;23328.0;3065.00.00;90.00.00;00.00;00.00;139.00.00;213.00.00;85.00.00;25.00.00;02.00;85.00.00;00.00;00.00;07.00;08.00;07.00;08.00;18.00;08.00;11.00;08.00;15.00;00.00;00.00;00.00;00.00;90.00.00;85.07.00;00.00;00.00;403194.0;109135.0;30500.0;109865.0
30000.0;0,527083333;996.29.00;07.00;110000.0;1;391;0,984027778;00.00;699.00.00;00.00;59.00.00;16.00;00.00;25945.0;80.03.00;61.00.00;779.00.00;775.00.00;00.00;00.00;00.00;351377.0;01.00;03.00;00.00;02.00;15.00;98307.0;85.00.00;02.00;03.00;5497.00.00;84.00.00;32300.0;00.00;07.00;01.00;05.00;21961.0;4360.00.00;82.03.00;00.00;00.00;140.00.00;194.00.00;06.00;06.00;05.00;06.00;09.00;00.00;07.00;09.00;08.00;15.00;31.00.00;12.00;25.00.00;10.00;16.00;00.00;00.00;00.00;02.00;96.07.00;62.05.00;00.00;00.00;384708.0;124252.0;24600.0;109120.0
28800.0;0,527083333;640.05.00;10.00;105000.0;1;700;0,554166667;00.00;704.00.00;00.00;28.00.00;14.00;00.00;29590.0;34.01.00;30.00.00;684.00.00;680.00.00;00.00;00.00;00.00;47159.0;03.00;01.00;00.00;01.00;19.00;17569.0;80.00.00;05.00;06.00;8818.00.00;43.00.00;86800.0;01.00;00.00;03.00;07.00;3369.00.00;41805.0;41.00.00;00.00;00.00;136.00.00;376.00.00;01.00;01.00;00.00;01.00;00.00;00.00;06.00;07.00;08.00;12.00;05.00;13.00;25.00.00;07.00;14.00;00.00;00.00;00.00;05.00;96.07.00;25.00.00;00.00;00.00;108800.0;47159.0;70900.0;22000.0
13200.0;06.49;404.51.00;10.00;110000.0;1;210;08.49;00.00;684.00.00;00.00;46.00.00;09.00;00.00;6269.00.00;37.05.00;27.00.00;734.00.00;730.00.00;00.00;00.00;923.00.00;427152.0;02.00;03.00;01.00;01.00;04.00;31241.0;91.00.00;00.00;01.00;1805.00.00;74.00.00;16700.0;02.00;02.00;03.00;04.00;53394.0;2399.00.00;60.00.00;00.00;00.00;158.00.00;181.00.00;15.00;04.00;05.00;48.00.00;08.00;00.00;02.00;04.00;02.00;03.00;12.00;05.00;10.00;04.00;09.00;00.00;00.00;00.00;02.00;92.03.00;50.00.00;00.00;00.00;442483.0;37510.0;6000.00.00;34287.0
14075.0;0,527083333;467.43.00;10.00;32000.0;1;494;22.51;02.00;669.00.00;00.00;04.00;05.00;00.00;3088.00.00;54.02.00;22.00;679.00.00;675.00.00;00.00;00.00;111.00.00;8880.00.00;01.00;01.00;01.00;01.00;09.00;5792.00.00;68.00.00;02.00;03.00;2375.00.00;62.00.00;5700.00.00;01.00;02.00;02.00;04.00;1776.00.00;125.00.00;95.00.00;00.00;00.00;136.00.00;241.00.00;06.00;06.00;00.00;89.00.00;09.00;00.00;01.00;01.00;01.00;07.00;05.00;04.00;17.00;02.00;05.00;00.00;00.00;00.00;03.00;72.07.00;100.00.00;00.00;00.00;14238.0;8880.00.00;2500.00.00;8538.00.00
6500.00.00;11.48;214.29.00;00.00;62000.0;0;432;29.27.00;01.00;669.00.00;00.00;09.00;11.00;00.00;8275.00.00;57.01.00;25.00.00;534.00.00;530.00.00;00.00;00.00;223.00.00;104613.0;02.00;06.00;04.00;06.00;03.00;34849.0;79.00.00;00.00;01.00;3054.00.00;73.00.00;14500.0;01.00;02.00;03.00;07.00;9510.00.00;209.00.00;96.08.00;00.00;00.00;109.00.00;111.00.00;13.00;03.00;02.00;44.00.00;12.00;00.00;03.00;04.00;03.00;05.00;17.00;04.00;06.00;04.00;11.00;00.00;00.00;00.00;04.00;96.00.00;100.00.00;00.00;00.00;132860.0;43124.0;6500.00.00;44383.0
15000.0;0,470833333;489.52.00;10.00;128000.0;1;989;0,59375;00.00;684.00.00;00.00;48.00.00;09.00;00.00;6666.00.00;80.03.00;17.00;589.00.00;585.00.00;00.00;00.00;1138.00.00;118047.0;00.00;06.00;02.00;04.00;09.00;111381.0;76.00.00;00.00;01.00;2523.00.00;76.00.00;8300.00.00;00.00;04.00;02.00;05.00;13116.0;1634.00.00;80.03.00;00.00;00.00;154.00.00;48.00.00;19.00;09.00;02.00;19.00;10.00;00.00;03.00;03.00;03.00;03.00;12.00;03.00;03.00;03.00;09.00;00.00;00.00;00.00;02.00;100.00.00;100.00.00;00.00;00.00;137628.0;118047.0;8300.00.00;129328.0
9150.00.00;17.27;327.46.00;06.00;26000.0;1;932;0,459722222;00.00;664.00.00;00.00;58.00.00;05.00;00.00;1654.00.00;66.02.00;10.00;739.00.00;735.00.00;00.00;00.00;00.00;116881.0;00.00;01.00;00.00;01.00;18.00;2133.00.00;68.00.00;01.00;04.00;1330.00.00;67.00.00;2500.00.00;00.00;00.00;02.00;07.00;23376.0;170.00.00;88.07.00;00.00;00.00;120.00.00;54.00.00;12.00;12.00;02.00;19.00;10.00;00.00;01.00;03.00;01.00;02.00;03.00;03.00;05.00;03.00;05.00;00.00;00.00;00.00;01.00;90.00.00;100.00.00;00.00;00.00;122474.0;3787.00.00;1500.00.00;3130.00.00
5000.00.00;0,561111111;168.19.00;10.00;60000.0;1;973;13.34;00.00;674.00.00;01.00;94.00.00;07.00;01.00;630.00.00;19.01;40.00.00;664.00.00;660.00.00;00.00;00.00;708.00.00;16561.0;01.00;03.00;03.00;04.00;06.00;15931.0;71.00.00;00.00;01.00;630.00.00;65.00.00;3300.00.00;00.00;09.00;04.00;05.00;2760.00.00;470.00.00;57.03.00;00.00;00.00;121.00.00;202.00.00;20.00;06.00;00.00;20.00;00.00;01.00;01.00;01.00;01.00;03.00;29.00.00;04.00;11.00;01.00;07.00;00.00;00.00;00.00;03.00;97.04.00;00.00;01.00;00.00;25650.0;16561.0;1100.00.00;22350.0
6000.00.00;0,527083333;199.26.00;10.00;95000.0;1;891;20.37;00.00;664.00.00;03.00;44.00.00;10.00;00.00;6662.00.00;43.08.00;51.00.00;724.00.00;720.00.00;00.00;00.00;1667.00.00;55006.0;02.00;03.00;01.00;07.00;03.00;48344.0;47.00.00;01.00;05.00;1833.00.00;45.00.00;15200.0;02.00;02.00;05.00;12.00;5501.00.00;1578.00.00;70.08.00;00.00;00.00;149.00.00;205.00.00;03.00;03.00;04.00;03.00;02.00;05.00;03.00;06.00;03.00;08.00;31.00.00;07.00;15.00;07.00;10.00;00.00;00.00;00.00;02.00;88.02.00;33.03.00;00.00;00.00;75391.0;55006.0;5400.00.00;60191.0
35000.0;08.49;1104.71;03.00;150000.0;1;100;06.59;00.00;739.00.00;01.00;33.00.00;19.00;00.00;10801.0;15.09;31.00.00;749.00.00;745.00.00;00.00;00.00;00.00;33088.0;00.00;01.00;00.00;00.00;36.00.00;8149.00.00;86.00.00;01.00;03.00;3225.00.00;36.00.00;67800.0;00.00;00.00;01.00;03.00;1838.00.00;35178.0;19.01;00.00;00.00;64.00.00;123.00.00;08.00;08.00;00.00;08.00;00.00;00.00;07.00;08.00;11.00;16.00;02.00;17.00;28.00.00;08.00;19.00;00.00;00.00;00.00;01.00;96.08.00;00.00;00.00;00.00;91462.0;33088.0;43500.0;9524.00.00
18000.0;09.17;573.83;10.00;52000.0;1;114;25.36.00;00.00;744.00.00;00.00;25.00.00;13.00;00.00;6139.00.00;15.02;22.00;729.00.00;725.00.00;00.00;00.00;00.00;14304.0;00.00;02.00;00.00;00.00;28.00.00;8165.00.00;26.00.00;00.00;01.00;3979.00.00;20.00;40400.0;01.00;00.00;05.00;01.00;1192.00.00;26271.0;18.09;00.00;00.00;123.00.00;247.00.00;19.00;19.00;00.00;19.00;08.00;00.00;03.00;04.00;07.00;10.00;06.00;10.00;15.00;04.00;13.00;00.00;00.00;00.00;00.00;86.04.00;14.03;00.00;00.00;72603.0;14304.0;32400.0;32000.0
10800.0;0,610416667;369.07.00;06.00;37000.0;1;218;32.18.00;00.00;679.00.00;01.00;29.00.00;15.00;00.00;5721.00.00;34.07.00;23.00;704.00.00;700.00.00;00.00;00.00;5197.00.00;57411.0;01.00;06.00;01.00;01.00;12.00;51690.0;115.00.00;02.00;05.00;1977.00.00;93.00.00;16500.0;00.00;00.00;03.00;06.00;4416.00.00;2745.00.00;52.07.00;00.00;00.00;119.00.00;139.00.00;05.00;05.00;00.00;19.00;02.00;01.00;02.00;07.00;02.00;08.00;07.00;09.00;16.00;07.00;15.00;00.00;00.00;00.00;03.00;82.06.00;50.00.00;00.00;00.00;61570.0;57411.0;5800.00.00;45070.0
6000.00.00;13.44;203.44.00;03.00;60000.0;1;306;05.02;00.00;674.00.00;00.00;61.00.00;10.00;00.00;7682.00.00;31.05.00;15.00;704.00.00;700.00.00;00.00;00.00;1845.00.00;11198.0;01.00;01.00;00.00;00.00;86.00.00;3516.00.00;58.00.00;05.00;10.00;3407.00.00;37.00.00;24400.0;01.00;00.00;05.00;10.00;1120.00.00;5086.00.00;44.01.00;00.00;00.00;86.00.00;84.00.00;01.00;01.00;00.00;10.00;01.00;02.00;02.00;04.00;04.00;04.00;02.00;09.00;13.00;04.00;10.00;00.00;00.00;00.00;05.00;86.07.00;50.00.00;00.00;00.00;30466.0;11198.0;9100.00.00;6066.00.00
6000.00.00;09.08;193.05.00;10.00;59000.0;0;786;0,925;01.00;689.00.00;01.00;07.00;13.00;00.00;8606.00.00;41.06.00;29.00.00;524.00.00;520.00.00;00.00;00.00;00.00;102328.0;04.00;03.00;02.00;05.00;04.00;10921.0;44.00.00;03.00;03.00;1152.00.00;43.00.00;20700.0;01.00;09.00;02.00;08.00;7871.00.00;5758.00.00;25.02.00;00.00;00.00;138.00.00;156.00.00;01.00;01.00;01.00;01.00;05.00;00.00;05.00;07.00;06.00;07.00;16.00;09.00;12.00;07.00;13.00;00.00;00.00;00.00;05.00;82.08.00;16.07;00.00;00.00;153462.0;19527.0;7700.00.00;24838.0
5750.00.00;0,678472222;201.51.00;04.00;65000.0;1;945;14.32;00.00;674.00.00;01.00;26.00.00;17.00;01.00;5099.00.00;43.06.00;35.00.00;684.00.00;680.00.00;00.00;00.00;00.00;13885.0;01.00;02.00;02.00;03.00;07.00;8786.00.00;57.00.00;03.00;07.00;1600.00.00;51.00.00;11700.0;02.00;00.00;02.00;10.00;926.00.00;900.00.00;82.07.00;00.00;00.00;20.00;208.00.00;01.00;01.00;06.00;19.00;01.00;02.00;05.00;08.00;05.00;08.00;03.00;15.00;26.00.00;08.00;17.00;00.00;00.00;00.00;05.00;89.03.00;60.00.00;01.00;00.00;27205.0;13885.0;5200.00.00;15505.0
35000.0;0,642361111;1210.72;10.00;89000.0;1;301;26.21.00;02.00;709.00.00;02.00;10.00;13.00;00.00;18797.0;66.07.00;39.00.00;754.00.00;750.00.00;00.00;00.00;00.00;228032.0;01.00;03.00;01.00;02.00;11.00;45584.0;69.00.00;02.00;03.00;3526.00.00;65.00.00;28200.0;02.00;04.00;04.00;05.00;17541.0;1705.00.00;74.06.00;00.00;00.00;154.00.00;187.00.00;01.00;01.00;06.00;26.00.00;01.00;03.00;02.00;08.00;02.00;08.00;15.00;08.00;17.00;08.00;13.00;00.00;00.00;00.00;03.00;89.05.00;50.00.00;00.00;00.00;270549.0;65110.0;6700.00.00;65884.0
5600.00.00;0,527083333;185.98;02.00;80000.0;1;293;16.41;02.00;664.00.00;00.00;13.00;11.00;00.00;5781.00.00;80.03.00;24.00.00;709.00.00;705.00.00;00.00;00.00;219.00.00;67600.0;00.00;05.00;00.00;00.00;27.00.00;61819.0;63.00.00;00.00;01.00;3471.00.00;66.00.00;7200.00.00;00.00;00.00;00.00;01.00;6760.00.00;00.00;107.01.00;00.00;00.00;130.00.00;125.00.00;24.00.00;24.00.00;01.00;39.00.00;13.00;03.00;03.00;03.00;03.00;04.00;16.00;06.00;07.00;03.00;11.00;00.00;00.00;00.00;00.00;79.02.00;100.00.00;00.00;00.00;82838.0;67600.0;5400.00.00;75638.0
18800.0;0,610416667;642.45.00;10.00;47000.0;1;291;19.28;00.00;744.00.00;02.00;34.00.00;13.00;00.00;9277.00.00;35.01.00;27.00.00;694.00.00;690.00.00;00.00;00.00;744.00.00;68068.0;03.00;02.00;01.00;01.00;06.00;14307.0;64.00.00;02.00;02.00;5761.00.00;49.00.00;26400.0;00.00;02.00;02.00;03.00;6807.00.00;3635.00.00;64.04.00;00.00;00.00;165.00.00;272.00.00;01.00;01.00;02.00;55.00.00;01.00;00.00;02.00;05.00;03.00;05.00;11.00;10.00;14.00;05.00;13.00;00.00;00.00;00.00;03.00;96.03.00;33.03.00;00.00;00.00;126796.0;23584.0;10200.0;22241.0
10525.0;18.49;383.01.00;05.00;41104.0;1;546;38.42.00;04.00;674.00.00;01.00;18.00;21.00;00.00;18125.0;81.03.00;40.00.00;614.00.00;610.00.00;00.00;00.00;00.00;106430.0;01.00;08.00;00.00;00.00;34.00.00;88305.0;90.00.00;01.00;01.00;4435.00.00;88.00.00;22300.0;01.00;03.00;01.00;02.00;5068.00.00;933.00.00;86.01.00;00.00;00.00;134.00.00;123.00.00;05.00;05.00;00.00;42.00.00;00.00;00.00;03.00;10.00;03.00;05.00;25.00.00;11.00;14.00;11.00;21.00;00.00;00.00;02.00;01.00;77.08.00;66.07.00;00.00;00.00;120466.0;106430.0;6700.00.00;98166.0
6500.00.00;0,470833333;212.13.00;00.00;60000.0;1;282;18.52;00.00;669.00.00;00.00;73.00.00;11.00;03.00;8650.00.00;67.06.00;22.00;644.00.00;640.00.00;00.00;00.00;594.00.00;63225.0;02.00;03.00;01.00;05.00;03.00;54575.0;81.00.00;03.00;04.00;2124.00.00;79.00.00;12800.0;02.00;05.00;02.00;09.00;6323.00.00;2121.00.00;69.07.00;00.00;00.00;56.00.00;153.00.00;01.00;01.00;00.00;01.00;07.00;02.00;04.00;06.00;04.00;08.00;10.00;08.00;12.00;06.00;11.00;00.00;00.00;00.00;04.00;100.00.00;75.00.00;00.00;02.00;79869.0;63225.0;7000.00.00;67069.0
25000.0;0,775694444;634.43.00;10.00;55000.0;0;281;28.91;01.00;709.00.00;00.00;11.00;14.00;00.00;3469.00.00;18.09;40.00.00;534.00.00;530.00.00;00.00;00.00;00.00;48621.0;02.00;03.00;02.00;02.00;04.00;45152.0;93.00.00;01.00;06.00;955.00.00;54.00.00;19700.0;00.00;00.00;00.00;08.00;3473.00.00;6146.00.00;34.06.00;00.00;00.00;128.00.00;114.00.00;00.00;00.00;00.00;00.00;16.00;00.00;06.00;07.00;07.00;08.00;27.00.00;11.00;13.00;07.00;14.00;00.00;00.00;00.00;03.00;97.02.00;00.00;00.00;00.00;76387.0;48621.0;9400.00.00;56687.0
20000.0;05.32;602.03.00;09.00;65000.0;1;638;0,484027778;02.00;734.00.00;00.00;13.00;23.00;00.00;2973.00.00;09.01;71.00.00;654.00.00;650.00.00;00.00;00.00;118.00.00;309730.0;03.00;11.00;03.00;07.00;02.00;92486.0;96.00.00;01.00;03.00;2973.00.00;74.00.00;32600.0;02.00;00.00;05.00;12.00;13467.0;11127.0;21.01;00.00;00.00;176.00.00;127.00.00;07.00;02.00;05.00;07.00;04.00;00.00;01.00;01.00;05.00;05.00;52.00.00;11.00;14.00;01.00;23.00;00.00;00.00;00.00;05.00;97.02.00;00.00;00.00;00.00;345700.0;95459.0;14100.0;96100.0
11000.0;0,527083333;365.31.00;10.00;113000.0;1;801;0,335416667;00.00;669.00.00;01.00;71.00.00;11.00;01.00;13817.0;64.06.00;17.00;739.00.00;735.00.00;00.00;00.00;5923.00.00;20121.0;02.00;03.00;00.00;02.00;24.00.00;6304.00.00;43.00.00;04.00;05.00;4913.00.00;56.00.00;21400.0;00.00;01.00;02.00;07.00;1829.00.00;892.00.00;88.06.00;00.00;00.00;60.00.00;142.00.00;01.00;01.00;00.00;16.00;01.00;00.00;02.00;06.00;02.00;03.00;04.00;08.00;12.00;06.00;11.00;00.00;00.00;00.00;04.00;94.01.00;100.00.00;01.00;00.00;36116.0;20121.0;7800.00.00;14716.0
22500.0;0,610416667;768.89;10.00;67000.0;1;216;16.28;01.00;689.00.00;01.00;21.00;07.00;00.00;6324.00.00;71.09.00;30.00.00;654.00.00;650.00.00;00.00;00.00;00.00;64674.0;00.00;02.00;01.00;02.00;08.00;58350.0;93.00.00;00.00;00.00;3547.00.00;88.00.00;8800.00.00;02.00;01.00;02.00;02.00;9239.00.00;1452.00.00;77.00.00;00.00;00.00;144.00.00;189.00.00;32.00.00;08.00;06.00;32.00.00;03.00;02.00;03.00;04.00;03.00;07.00;11.00;05.00;13.00;04.00;07.00;00.00;00.00;01.00;01.00;93.03.00;33.03.00;00.00;00.00;73238.0;64674.0;6300.00.00;64438.0
16000.0;09.08;514.78;10.00;72000.0;1;314;21.45;00.00;679.00.00;01.00;56.00.00;17.00;00.00;19765.0;71.01.00;32.00.00;684.00.00;680.00.00;00.00;00.00;00.00;186598.0;03.00;02.00;00.00;00.00;26.00.00;26443.0;55.00.00;04.00;06.00;7938.00.00;70.00.00;27800.0;00.00;00.00;01.00;06.00;11662.0;975.00.00;92.08.00;00.00;00.00;127.00.00;108.00.00;03.00;03.00;03.00;05.00;05.00;00.00;04.00;13.00;04.00;05.00;08.00;14.00;19.00;13.00;17.00;00.00;00.00;00.00;04.00;90.03.00;75.00.00;00.00;00.00;218603.0;46208.0;13500.0;38991.0
18000.0;0,610416667;418.74;02.00;105000.0;1;773;20.39;00.00;704.00.00;00.00;70.00.00;10.00;00.00;45629.0;52.09.00;21.00;709.00.00;705.00.00;00.00;00.00;00.00;150869.0;00.00;02.00;01.00;01.00;09.00;46792.0;57.00.00;00.00;00.00;16671.0;54.00.00;86200.0;02.00;02.00;04.00;01.00;15087.0;34571.0;56.09.00;00.00;00.00;169.00.00;238.00.00;28.00.00;09.00;04.00;28.00.00;09.00;01.00;04.00;04.00;06.00;09.00;05.00;07.00;12.00;04.00;10.00;00.00;00.00;00.00;01.00;95.02.00;50.00.00;00.00;00.00;212275.0;92421.0;80200.0;61336.0
17000.0;08.49;536.57.00;03.00;41000.0;1;104;24.74;01.00;674.00.00;00.00;07.00;09.00;00.00;5341.00.00;62.08.00;20.00;709.00.00;705.00.00;00.00;00.00;00.00;58200.0;00.00;03.00;00.00;00.00;30.00.00;52859.0;38.00.00;00.00;00.00;2098.00.00;44.00.00;8500.00.00;00.00;04.00;01.00;00.00;7275.00.00;102.00.00;95.04.00;00.00;00.00;51.00.00;110.00.00;40.00.00;30.00.00;00.00;40.00.00;10.00;00.00;01.00;04.00;02.00;05.00;05.00;06.00;15.00;05.00;09.00;00.00;00.00;00.00;00.00;90.00.00;100.00.00;00.00;00.00;77800.0;58200.0;2200.00.00;69300.0
16700.0;0,470833333;545.00.00;03.00;110000.0;1;711;19.25;01.00;704.00.00;01.00;04.00;19.00;00.00;13936.0;34.05.00;52.00.00;764.00.00;760.00.00;00.00;00.00;00.00;241322.0;02.00;04.00;02.00;04.00;04.00;61228.0;75.00.00;02.00;06.00;4125.00.00;62.00.00;40400.0;03.00;09.00;03.00;10.00;12701.0;21296.0;37.02.00;00.00;00.00;160.00.00;187.00.00;03.00;03.00;03.00;08.00;00.00;01.00;09.00;12.00;09.00;14.00;27.00.00;14.00;22.00;12.00;19.00;00.00;00.00;00.00;04.00;88.05.00;11.01;00.00;00.00;299743.0;75164.0;33900.0;81486.0
10000.0;13.44;339.07.00;02.00;48000.0;1;390;29.93;00.00;679.00.00;00.00;25.00.00;22.00;00.00;23312.0;64.02.00;32.00.00;679.00.00;675.00.00;00.00;00.00;00.00;47975.0;01.00;01.00;00.00;01.00;17.00;24663.0;84.00.00;01.00;04.00;3203.00.00;73.00.00;36300.0;00.00;02.00;04.00;05.00;2399.00.00;8055.00.00;67.07.00;00.00;00.00;138.00.00;199.00.00;03.00;03.00;00.00;03.00;02.00;00.00;12.00;17.00;13.00;19.00;04.00;21.00;28.00.00;18.00;22.00;00.00;00.00;00.00;01.00;100.00.00;76.09.00;00.00;00.00;65811.0;47975.0;24900.0;29511.0
20000.0;0,678472222;700.88;10.00;60000.0;0;410;13.24;00.00;679.00.00;01.00;47.00.00;20.00;00.00;18289.0;49.07.00;28.00.00;564.00.00;560.00.00;00.00;00.00;00.00;100672.0;01.00;02.00;02.00;02.00;08.00;82383.0;100.00.00;01.00;10.00;5765.00.00;74.00.00;36800.0;01.00;00.00;03.00;12.00;5034.00.00;3616.00.00;75.02.00;00.00;00.00;149.00.00;57.00.00;03.00;03.00;04.00;16.00;03.00;01.00;04.00;16.00;05.00;05.00;04.00;18.00;20.00;16.00;20.00;00.00;00.00;00.00;03.00;96.04.00;60.00.00;00.00;00.00;119183.0;100672.0;14600.0;82383.0
30000.0;0,610416667;697.09.00;01.00;144000.0;1;926;15.14;00.00;664.00.00;00.00;31.00.00;09.00;04.00;4451.00.00;24.06.00;20.00;769.00.00;765.00.00;00.00;00.00;3807.00.00;22534.0;01.00;03.00;01.00;02.00;09.00;18083.0;35.00.00;02.00;03.00;2735.00.00;32.00.00;17600.0;02.00;00.00;02.00;05.00;2504.00.00;13149.0;24.06.00;00.00;00.00;130.00.00;181.00.00;05.00;05.00;00.00;05.00;09.00;04.00;04.00;04.00;06.00;12.00;08.00;06.00;12.00;04.00;09.00;00.00;00.00;00.00;03.00;76.05.00;00.00;00.00;04.00;69297.0;22534.0;17600.0;51697.0
21275.0;0,642361111;735.95;06.00;89000.0;1;895;20.19;01.00;709.00.00;00.00;19.00;11.00;00.00;9533.00.00;83.06.00;24.00.00;674.00.00;670.00.00;00.00;00.00;00.00;356353.0;00.00;04.00;01.00;02.00;07.00;22435.0;45.00.00;00.00;00.00;3253.00.00;53.00.00;11400.0;00.00;02.00;01.00;02.00;32396.0;298.00.00;93.04.00;00.00;00.00;131.00.00;171.00.00;37.00.00;07.00;05.00;51.00.00;09.00;04.00;02.00;05.00;02.00;06.00;08.00;05.00;11.00;05.00;11.00;00.00;00.00;01.00;01.00;79.02.00;100.00.00;00.00;00.00;418137.0;31968.0;4500.00.00;49512.0
12000.0;11.48;395.06.00;05.00;60000.0;1;190;16.44;01.00;709.00.00;01.00;14.00;13.00;00.00;16625.0;34.09.00;31.00.00;739.00.00;735.00.00;00.00;00.00;00.00;18870.0;00.00;01.00;00.00;00.00;40.00.00;2245.00.00;12.00;02.00;05.00;11858.0;29.00.00;47700.0;00.00;00.00;03.00;05.00;1573.00.00;16327.0;50.02.00;00.00;00.00;145.00.00;446.00.00;09.00;09.00;00.00;09.00;00.00;00.00;03.00;04.00;05.00;13.00;03.00;12.00;27.00.00;04.00;13.00;00.00;00.00;00.00;02.00;90.03.00;40.00.00;00.00;00.00;65829.0;18870.0;32800.0;18129.0
32000.0;0,561111111;1076.36.00;10.00;108000.0;1;210;25.63;01.00;674.00.00;02.00;15.00;21.00;00.00;57607.0;68.05.00;44.00.00;549.00.00;545.00.00;00.00;00.00;00.00;468312.0;01.00;02.00;00.00;02.00;17.00;50755.0;70.00.00;01.00;04.00;11789.0;69.00.00;84100.0;00.00;13.00;02.00;06.00;23416.0;865.00.00;97.01.00;00.00;00.00;155.00.00;268.00.00;02.00;02.00;06.00;31.00.00;03.00;00.00;06.00;15.00;06.00;07.00;10.00;17.00;24.00.00;15.00;21.00;00.00;00.00;00.00;01.00;97.07.00;83.03.00;00.00;00.00;519630.0;108362.0;30100.0;58610.0
